Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Total_Relationship_Count,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Ct
Attrited Customer,40,M,2,Uneducated,Married,$80K - $120K,Blue,6,20798.0,1059,8038,90
Existing Customer,60,F,1,Graduate,Single,Less than $40K,Blue,2,9752.0,1423,14220,108
Existing Customer,53,M,1,Unknown,Single,$40K - $60K,Blue,1,3234.0,1514,13803,100
Attrited Customer,45,M,2,Graduate,Married,$80K - $120K,Blue,4,24844.0,1273,6549,75
Existing Customer,49,M,2,Uneducated,Married,$80K - $120K,Blue,2,3090.0,0,14198,101
Attrited Customer,48,F,3,Post-Graduate,Divorced,Less than $40K,Blue,5,9943.0,2138,8325,54
Existing Customer,44,M,3,Graduate,Married,$60K - $80K,Blue,1,3384.0,799,13152,100
Existing Customer,29,F,1,Uneducated,Single,Less than $40K,Blue,1,3640.0,1419,13306,99
Existing Customer,42,M,4,Uneducated,Married,$80K - $120K,Silver,1,34516.0,1420,14672,110
Existing Customer,45,F,3,Graduate,Married,Less than $40K,Silver,1,10186.0,1608,14023,106
Existing Customer,45,F,2,High School,Single,Less than $40K,Platinum,1,15987.0,2262,15513,127
Attrited Customer,46,M,0,College,Single,$80K - $120K,Blue,2,16983.0,0,8526,79
Attrited Customer,39,M,2,Unknown,Married,$120K +,Blue,6,34516.0,2517,7866,63
Existing Customer,32,M,2,Uneducated,Single,$80K - $120K,Silver,2,34516.0,2136,14667,119
Existing Customer,38,M,2,High School,Single,$80K - $120K,Blue,1,34516.0,0,14036,99
Existing Customer,50,F,4,Unknown,Married,$40K - $60K,Blue,1,4268.0,1509,14351,112
Existing Customer,50,F,2,High School,Married,Unknown,Blue,2,10748.0,1084,16541,126
Attrited Customer,37,F,2,Unknown,Married,Unknown,Silver,2,31718.0,0,7432,64
Attrited Customer,42,M,2,College,Single,$80K - $120K,Blue,1,9959.0,2517,8847,85
Existing Customer,53,M,1,College,Married,$80K - $120K,Silver,2,34516.0,1484,16373,114
Existing Customer,52,M,1,High School,Single,$60K - $80K,Blue,1,11898.0,2517,15798,128
Attrited Customer,57,M,2,Post-Graduate,Single,$80K - $120K,Silver,2,34516.0,1847,7842,61
Existing Customer,46,M,1,Uneducated,Married,$60K - $80K,Blue,1,13056.0,1890,14280,102
Existing Customer,60,M,0,Graduate,Single,Less than $40K,Silver,1,14002.0,1413,13849,128
Attrited Customer,40,M,3,Graduate,Married,$60K - $80K,Blue,5,5500.0,442,7720,67
Attrited Customer,49,M,3,Uneducated,Married,$120K +,Blue,2,8549.0,0,9192,77
Attrited Customer,56,M,2,Unknown,Married,Less than $40K,Blue,5,4390.0,0,8454,69
Attrited Customer,55,M,1,College,Single,$80K - $120K,Blue,2,24884.0,0,5107,53
Existing Customer,55,F,2,Graduate,Married,Unknown,Blue,1,3591.0,1760,13289,121
Attrited Customer,55,F,3,Uneducated,Single,Less than $40K,Blue,2,4841.0,859,8918,87
Attrited Customer,31,M,2,Unknown,Unknown,$80K - $120K,Blue,2,4246.0,2517,8102,66
Existing Customer,44,F,4,Graduate,Single,Unknown,Blue,2,7469.0,1378,15225,108
Existing Customer,54,M,2,Graduate,Divorced,$80K - $120K,Blue,2,29974.0,2114,15190,115
Existing Customer,58,M,1,Graduate,Married,$60K - $80K,Blue,2,20724.0,2221,14215,109
Existing Customer,53,M,2,High School,Single,$120K +,Blue,2,21079.0,1431,13930,96
Existing Customer,59,F,1,Uneducated,Married,$40K - $60K,Blue,2,3720.0,1569,16208,129
Attrited Customer,54,M,1,Unknown,Single,$80K - $120K,Blue,2,11077.0,573,8165,87
Existing Customer,32,M,1,High School,Married,$40K - $60K,Blue,2,12024.0,0,14551,105
Attrited Customer,48,M,5,Graduate,Single,$40K - $60K,Blue,2,4446.0,0,8753,76
Existing Customer,54,M,3,Graduate,Married,$120K +,Blue,2,34516.0,862,15034,111
Existing Customer,32,M,0,Unknown,Married,Less than $40K,Silver,2,11511.0,0,14436,123
Existing Customer,42,M,2,Graduate,Married,$80K - $120K,Silver,2,34516.0,1356,12878,104
Existing Customer,42,M,3,Uneducated,Married,$120K +,Blue,2,19192.0,1507,15615,125
Existing Customer,29,M,0,Post-Graduate,Married,Less than $40K,Blue,1,3076.0,0,15514,123
Existing Customer,43,M,3,Graduate,Married,$80K - $120K,Blue,2,4196.0,1331,14545,116
Existing Customer,45,M,3,Graduate,Single,$60K - $80K,Blue,1,3243.0,1580,15710,122
Existing Customer,56,F,1,High School,Married,Unknown,Blue,1,17542.0,2517,13939,138
Existing Customer,46,M,4,High School,Married,$80K - $120K,Blue,2,32949.0,1190,14892,113
Existing Customer,41,F,2,Doctorate,Married,Unknown,Silver,1,32250.0,1289,15785,100
Existing Customer,50,F,2,Graduate,Married,Unknown,Gold,2,34516.0,1826,14994,121
Existing Customer,52,F,2,College,Divorced,$40K - $60K,Gold,2,23981.0,2114,15281,100
Existing Customer,52,F,2,Graduate,Married,$40K - $60K,Blue,1,4090.0,1649,15497,92
Existing Customer,32,F,0,High School,Single,Unknown,Blue,2,4251.0,2295,15574,115
Existing Customer,52,F,1,High School,Single,Less than $40K,Blue,2,4119.0,2517,15215,121
Existing Customer,60,M,1,High School,Married,Less than $40K,Silver,2,13399.0,1456,16493,122
Existing Customer,44,F,0,Unknown,Married,Less than $40K,Blue,1,9070.0,1273,15211,129
Existing Customer,48,F,4,Uneducated,Married,Unknown,Blue,2,7469.0,1216,13614,104
Attrited Customer,57,M,1,Post-Graduate,Unknown,$80K - $120K,Blue,4,23714.0,0,8463,62
Existing Customer,52,F,2,High School,Divorced,Less than $40K,Blue,1,5240.0,2517,14161,105
Attrited Customer,34,M,3,Post-Graduate,Single,$40K - $60K,Blue,2,3744.0,0,8202,69
Existing Customer,40,M,2,Uneducated,Single,$80K - $120K,Blue,2,15594.0,1690,16101,127
Existing Customer,45,M,4,High School,Single,$60K - $80K,Blue,1,8449.0,2092,17634,120
Attrited Customer,59,M,0,High School,Single,$80K - $120K,Gold,5,34516.0,0,8480,71
Existing Customer,43,M,3,Unknown,Unknown,$80K - $120K,Blue,2,9959.0,734,16732,116
Existing Customer,30,M,2,College,Single,$60K - $80K,Blue,1,4192.0,1734,13345,106
Existing Customer,38,F,1,High School,Married,Less than $40K,Blue,2,3416.0,2517,14230,105
Existing Customer,42,M,4,Doctorate,Single,$60K - $80K,Blue,2,3322.0,0,13784,108
Existing Customer,50,M,1,Uneducated,Single,$60K - $80K,Blue,1,14217.0,1816,15554,99
Existing Customer,49,M,4,College,Single,$60K - $80K,Blue,1,17350.0,1817,16132,118
Existing Customer,58,M,4,High School,Married,$60K - $80K,Blue,1,13784.0,698,13120,91
Existing Customer,54,F,1,Uneducated,Married,Less than $40K,Blue,2,3181.0,2087,13392,92
Existing Customer,39,F,3,Graduate,Unknown,Less than $40K,Blue,2,5325.0,2488,13674,101
Attrited Customer,48,F,1,Uneducated,Single,$40K - $60K,Gold,3,23981.0,1454,9140,64
Existing Customer,36,M,2,Graduate,Married,Less than $40K,Blue,2,3920.0,0,16500,102
Existing Customer,56,F,1,Graduate,Married,Less than $40K,Blue,2,5158.0,1148,13113,128
Existing Customer,57,F,2,Unknown,Married,$40K - $60K,Blue,3,5073.0,1533,13420,122
Existing Customer,47,F,2,High School,Married,$40K - $60K,Blue,2,4074.0,1868,15005,118
Existing Customer,27,M,1,Graduate,Single,$40K - $60K,Blue,2,10284.0,787,13355,92
Existing Customer,42,M,3,Uneducated,Married,$120K +,Platinum,3,34516.0,2070,13781,102
Attrited Customer,53,M,3,High School,Single,$80K - $120K,Silver,2,34516.0,0,6361,74
Existing Customer,57,F,3,High School,Married,Less than $40K,Blue,3,3999.0,721,15443,102
Existing Customer,50,F,0,Post-Graduate,Divorced,Less than $40K,Blue,3,3468.0,2221,14222,122
Existing Customer,50,M,4,Graduate,Married,$80K - $120K,Blue,3,11900.0,1796,14666,101
Attrited Customer,51,F,1,High School,Single,Unknown,Blue,3,9701.0,0,9404,62
Existing Customer,61,M,0,Graduate,Single,$80K - $120K,Gold,3,34516.0,1357,13722,124
Attrited Customer,30,F,0,Uneducated,Married,Less than $40K,Blue,3,6075.0,0,9242,63
Existing Customer,60,M,0,Uneducated,Married,$40K - $60K,Blue,3,13035.0,1285,14585,97
Attrited Customer,43,M,2,Post-Graduate,Single,$60K - $80K,Blue,2,17306.0,0,6205,65
Attrited Customer,41,F,4,Uneducated,Single,Less than $40K,Gold,3,15987.0,0,7832,73
Existing Customer,42,M,2,Graduate,Single,$60K - $80K,Silver,3,34516.0,0,12920,132
Existing Customer,36,M,2,High School,Married,$120K +,Blue,3,34516.0,939,15552,107
Existing Customer,27,F,1,High School,Married,Unknown,Blue,2,7469.0,0,16730,122
Attrited Customer,59,M,0,College,Married,$80K - $120K,Blue,3,12918.0,2352,9138,76
Attrited Customer,59,F,1,High School,Single,Less than $40K,Blue,1,4085.0,0,7597,71
Existing Customer,55,M,1,Graduate,Married,$40K - $60K,Blue,2,3705.0,1355,16089,119
Existing Customer,56,F,1,High School,Married,Less than $40K,Blue,3,5319.0,921,15048,110
Existing Customer,34,M,3,Graduate,Married,$40K - $60K,Blue,3,4549.0,990,13804,123
Existing Customer,49,M,2,Uneducated,Married,$80K - $120K,Blue,2,15894.0,1293,14256,118
Existing Customer,32,M,1,Unknown,Single,$40K - $60K,Silver,3,17894.0,2517,15305,111
Attrited Customer,49,F,3,Unknown,Single,Less than $40K,Blue,2,5855.0,0,9202,80
Existing Customer,60,F,1,Uneducated,Married,Less than $40K,Silver,2,13062.0,1731,13609,108
Attrited Customer,51,F,3,Uneducated,Married,Less than $40K,Blue,3,7428.0,0,8078,62
Existing Customer,39,M,2,College,Married,Less than $40K,Blue,3,8848.0,961,15352,117
Existing Customer,54,F,2,Graduate,Married,$40K - $60K,Blue,3,7362.0,1176,17390,130
Existing Customer,53,M,5,Graduate,Single,$120K +,Gold,2,34516.0,2088,15290,123
Existing Customer,35,M,3,Post-Graduate,Married,$80K - $120K,Blue,3,4380.0,0,17258,121
Existing Customer,47,M,2,Uneducated,Single,$60K - $80K,Blue,3,12510.0,1871,14018,128
Existing Customer,52,M,5,Unknown,Single,$60K - $80K,Blue,2,23712.0,2195,16258,115
Existing Customer,57,F,2,Doctorate,Single,Less than $40K,Blue,2,9149.0,1254,14401,100
Existing Customer,47,F,3,Uneducated,Single,Unknown,Silver,2,34516.0,1930,16369,125
Existing Customer,54,F,1,High School,Married,Less than $40K,Blue,3,3784.0,2517,15199,96
Existing Customer,39,M,1,High School,Single,$80K - $120K,Blue,3,9680.0,2101,15152,100
Existing Customer,50,M,4,High School,Married,$120K +,Blue,2,34516.0,2353,15214,129
Existing Customer,60,F,1,High School,Married,Less than $40K,Blue,2,3845.0,1460,14432,106
Existing Customer,41,M,2,Uneducated,Single,$40K - $60K,Blue,2,13409.0,1255,15573,99
Attrited Customer,50,M,2,Graduate,Single,$80K - $120K,Silver,3,34516.0,0,7661,79
Existing Customer,51,M,0,Unknown,Married,$80K - $120K,Blue,3,8065.0,0,14807,115
Existing Customer,56,M,3,Graduate,Married,$60K - $80K,Blue,3,20501.0,561,15162,99
Existing Customer,41,M,3,College,Single,$60K - $80K,Blue,3,23260.0,1476,15140,105
Attrited Customer,44,F,5,Post-Graduate,Unknown,Less than $40K,Blue,3,9073.0,2466,6793,60
Existing Customer,36,M,1,Graduate,Single,$60K - $80K,Blue,3,20101.0,1299,14732,115
Attrited Customer,31,M,0,Graduate,Married,Less than $40K,Blue,3,6911.0,2517,8123,71
Existing Customer,49,F,1,Graduate,Married,Less than $40K,Blue,2,3423.0,2186,14037,120
Existing Customer,40,F,3,College,Single,Less than $40K,Silver,2,10729.0,0,14364,108
Existing Customer,49,F,4,High School,Single,Unknown,Silver,2,34516.0,1963,13174,86
Attrited Customer,46,M,4,Unknown,Married,$80K - $120K,Blue,3,34516.0,289,8964,76
Existing Customer,54,M,1,Unknown,Single,$80K - $120K,Blue,2,28570.0,2027,15130,102
Existing Customer,29,M,1,High School,Married,$60K - $80K,Blue,3,12495.0,2517,14524,106
Attrited Customer,46,M,3,College,Married,$60K - $80K,Blue,3,13344.0,1907,8534,86
Attrited Customer,50,M,1,Unknown,Single,$120K +,Blue,4,32563.0,0,9220,81
Existing Customer,49,F,3,Graduate,Single,Unknown,Blue,3,3375.0,0,13992,103
Existing Customer,50,M,2,College,Married,$60K - $80K,Blue,2,12299.0,1664,15060,90
Attrited Customer,60,M,1,High School,Single,Less than $40K,Blue,4,4613.0,0,8970,78
Existing Customer,55,F,2,Doctorate,Married,Less than $40K,Silver,3,10858.0,0,14475,111
Existing Customer,57,M,3,Post-Graduate,Single,$80K - $120K,Blue,3,34516.0,2293,14287,114
Existing Customer,47,M,3,High School,Married,$60K - $80K,Blue,2,4207.0,1556,15312,122
Existing Customer,45,F,2,Graduate,Married,Less than $40K,Blue,2,3336.0,1889,13989,105
Existing Customer,45,F,5,Unknown,Unknown,Less than $40K,Blue,2,5465.0,1967,14192,115
Existing Customer,55,F,1,College,Single,Less than $40K,Silver,3,12633.0,1661,14378,98
Existing Customer,39,M,1,College,Single,$80K - $120K,Blue,3,34516.0,1260,14576,95
Attrited Customer,35,F,0,Doctorate,Married,Less than $40K,Blue,2,3876.0,0,7712,73
Existing Customer,40,F,4,Uneducated,Married,Unknown,Blue,2,3326.0,2181,13583,110
Existing Customer,49,M,4,Post-Graduate,Single,$120K +,Silver,3,34516.0,1562,14212,100
Attrited Customer,32,M,3,Graduate,Married,$40K - $60K,Blue,2,3264.0,0,6439,63
Existing Customer,46,M,1,Graduate,Married,$40K - $60K,Blue,2,6903.0,2091,15751,107
Existing Customer,42,F,3,Unknown,Married,Less than $40K,Blue,2,2940.0,0,14792,120
Existing Customer,51,M,1,Uneducated,Married,$60K - $80K,Blue,3,13731.0,1375,14826,99
Attrited Customer,52,M,1,Unknown,Single,$40K - $60K,Blue,3,4826.0,0,8585,62
Attrited Customer,43,M,5,Graduate,Married,$60K - $80K,Blue,1,4259.0,0,7993,71
Existing Customer,38,M,1,Uneducated,Unknown,$40K - $60K,Blue,3,3523.0,1379,15108,118
Existing Customer,44,M,3,College,Married,$60K - $80K,Gold,3,34516.0,1543,13967,101
Existing Customer,47,F,4,High School,Unknown,Unknown,Blue,3,16998.0,1404,13977,127
Existing Customer,56,M,2,Graduate,Single,$120K +,Blue,2,11714.0,898,13956,122
Attrited Customer,32,M,0,College,Single,$60K - $80K,Blue,3,4097.0,0,8376,64
Attrited Customer,41,F,3,High School,Married,Less than $40K,Blue,3,3952.0,0,8241,82
Attrited Customer,41,F,4,Unknown,Single,Unknown,Blue,2,29295.0,0,9865,65
Existing Customer,31,F,0,Post-Graduate,Single,Unknown,Blue,3,26423.0,0,13575,108
Existing Customer,45,F,4,Uneducated,Married,Less than $40K,Blue,3,3196.0,1817,13300,104
Attrited Customer,50,F,0,Graduate,Married,Less than $40K,Blue,2,4935.0,1574,8527,84
Existing Customer,31,M,0,Graduate,Single,$60K - $80K,Silver,2,34516.0,984,15347,109
Attrited Customer,47,M,2,Graduate,Married,$80K - $120K,Blue,3,12933.0,2239,6564,56
Existing Customer,42,M,4,Graduate,Unknown,$60K - $80K,Silver,3,29937.0,0,14863,109
Existing Customer,48,F,2,Graduate,Single,Less than $40K,Blue,2,8881.0,1901,15530,110
Existing Customer,52,M,3,Unknown,Single,$80K - $120K,Blue,3,27514.0,1834,12841,100
Existing Customer,45,M,2,Uneducated,Married,$80K - $120K,Blue,3,32275.0,1845,14917,88
Existing Customer,48,F,3,Uneducated,Divorced,Less than $40K,Blue,3,4107.0,2517,16027,112
Existing Customer,53,F,2,High School,Married,Unknown,Blue,3,7469.0,1294,15212,124
Existing Customer,58,F,3,Graduate,Married,Less than $40K,Blue,2,5023.0,1857,14111,98
Attrited Customer,36,F,2,Unknown,Single,Less than $40K,Blue,2,6071.0,0,9338,59
Existing Customer,45,M,3,Doctorate,Single,$60K - $80K,Silver,3,27494.0,879,14375,112
Existing Customer,41,F,1,High School,Divorced,Less than $40K,Blue,2,7106.0,2031,16377,124
Existing Customer,43,M,5,Post-Graduate,Single,$60K - $80K,Blue,3,17230.0,1805,14781,130
Existing Customer,49,M,4,Post-Graduate,Single,$80K - $120K,Blue,3,30885.0,2018,17350,115
Existing Customer,53,F,1,Unknown,Unknown,Less than $40K,Blue,2,3629.0,2517,14205,102
Attrited Customer,39,M,2,Uneducated,Married,$120K +,Silver,2,34516.0,796,7721,75
Existing Customer,50,F,1,Graduate,Single,Unknown,Blue,3,17970.0,1390,13204,97
Existing Customer,38,M,3,Graduate,Married,Less than $40K,Silver,3,10343.0,2070,14805,115
Attrited Customer,43,M,3,Uneducated,Single,$40K - $60K,Blue,3,9267.0,0,7991,90
Existing Customer,55,F,2,College,Married,$40K - $60K,Blue,2,2985.0,1651,14187,103
Existing Customer,39,F,2,Uneducated,Married,Less than $40K,Silver,3,14386.0,2517,13377,114
Existing Customer,38,M,1,High School,Single,$40K - $60K,Blue,2,3581.0,694,14637,109
Existing Customer,37,M,2,Graduate,Married,Less than $40K,Blue,2,3079.0,1267,14540,104
Existing Customer,48,F,2,Unknown,Single,Less than $40K,Blue,3,3594.0,1996,14881,109
Existing Customer,34,M,1,Uneducated,Married,$60K - $80K,Blue,3,10488.0,1636,14719,116
Attrited Customer,50,M,3,College,Single,$80K - $120K,Silver,3,34516.0,2517,7155,66
Attrited Customer,41,M,3,Doctorate,Single,$80K - $120K,Blue,2,24001.0,1629,9102,75
Existing Customer,49,F,2,Post-Graduate,Married,Less than $40K,Blue,2,5500.0,0,14357,110
Existing Customer,37,M,1,Uneducated,Married,$120K +,Blue,1,34516.0,0,14127,116
Existing Customer,46,M,2,Graduate,Single,$120K +,Blue,1,7790.0,1921,14567,131
Existing Customer,53,M,2,Graduate,Married,$80K - $120K,Blue,2,10301.0,2451,16359,111
Existing Customer,48,F,4,High School,Single,Unknown,Blue,2,23939.0,1419,14812,101
Existing Customer,31,M,0,Graduate,Divorced,$80K - $120K,Blue,1,21615.0,570,16464,103
Existing Customer,40,F,3,Uneducated,Married,Less than $40K,Blue,1,8712.0,991,14512,115
Attrited Customer,37,F,2,Uneducated,Unknown,Less than $40K,Silver,5,12203.0,0,8600,94
Existing Customer,61,M,0,Graduate,Married,$60K - $80K,Blue,1,15483.0,2148,14463,94
Existing Customer,45,M,0,Uneducated,Single,$80K - $120K,Blue,1,20356.0,2031,15180,121
Existing Customer,32,F,1,High School,Single,Less than $40K,Blue,2,3548.0,2517,15157,97
Existing Customer,31,M,0,Graduate,Single,$40K - $60K,Blue,2,4661.0,1835,14257,110
Existing Customer,43,F,5,Graduate,Married,Less than $40K,Gold,2,15987.0,1372,15058,109
Attrited Customer,57,M,2,Uneducated,Unknown,$80K - $120K,Blue,4,30543.0,264,7784,63
Attrited Customer,42,F,3,Graduate,Married,Less than $40K,Blue,2,5230.0,2517,9495,61
Existing Customer,43,M,2,Graduate,Married,$80K - $120K,Blue,2,34516.0,0,14160,124
Existing Customer,39,F,2,Graduate,Single,Less than $40K,Blue,1,3246.0,2517,13671,103
Existing Customer,46,F,3,Graduate,Married,$40K - $60K,Blue,2,10018.0,829,13819,114
Existing Customer,43,F,2,Unknown,Single,Less than $40K,Silver,1,10272.0,1523,14321,113
Existing Customer,32,F,1,High School,Married,Less than $40K,Blue,1,4097.0,1293,15925,100
Existing Customer,49,F,1,Uneducated,Married,Unknown,Blue,2,19846.0,2162,16908,122
Attrited Customer,32,M,0,Post-Graduate,Married,$60K - $80K,Blue,6,4469.0,2331,8314,67
Existing Customer,49,M,4,Graduate,Single,$80K - $120K,Blue,1,20701.0,2517,14374,113
Existing Customer,54,M,3,Graduate,Married,$120K +,Blue,1,8426.0,0,14378,103
Existing Customer,38,M,3,Uneducated,Married,$80K - $120K,Blue,2,16722.0,0,15110,113
Existing Customer,60,M,0,High School,Single,$80K - $120K,Silver,1,34516.0,806,13434,102
Attrited Customer,47,M,3,Graduate,Single,$40K - $60K,Blue,4,4413.0,232,7869,76
Existing Customer,31,F,1,Post-Graduate,Married,Less than $40K,Blue,2,5342.0,2005,14738,94
Attrited Customer,52,M,1,Unknown,Married,$40K - $60K,Blue,4,8455.0,2517,8124,73
Existing Customer,49,M,3,Uneducated,Single,Less than $40K,Blue,2,7659.0,1698,15860,105
Attrited Customer,49,F,1,Graduate,Married,Less than $40K,Silver,2,11059.0,0,9524,80
Existing Customer,31,M,0,Unknown,Married,Less than $40K,Blue,2,4093.0,0,15495,112
Attrited Customer,39,M,1,Graduate,Married,$80K - $120K,Blue,2,24239.0,0,8549,73
Attrited Customer,44,M,3,High School,Unknown,$120K +,Blue,2,7793.0,2270,8260,54
Existing Customer,32,M,1,High School,Single,$80K - $120K,Blue,2,6407.0,1130,14471,93
Existing Customer,57,M,2,High School,Single,$60K - $80K,Blue,2,6024.0,1532,15763,97
Existing Customer,48,F,2,Graduate,Single,Less than $40K,Blue,2,3352.0,2122,14802,106
Existing Customer,44,M,1,Unknown,Married,$80K - $120K,Blue,2,32222.0,0,14220,95
Existing Customer,31,F,0,College,Married,Unknown,Silver,2,34516.0,2032,14544,104
Existing Customer,44,F,3,Graduate,Unknown,Unknown,Silver,2,34516.0,941,12042,117
Existing Customer,49,M,4,College,Married,$80K - $120K,Blue,2,31091.0,966,14565,108
Attrited Customer,54,M,5,High School,Married,$80K - $120K,Blue,2,7464.0,0,9071,74
Attrited Customer,29,M,0,Graduate,Single,$120K +,Blue,2,11722.0,0,8302,78
Attrited Customer,41,M,4,High School,Married,Less than $40K,Blue,2,7769.0,0,8109,74
Existing Customer,46,M,4,High School,Divorced,$120K +,Blue,2,3569.0,1553,16695,116
Existing Customer,47,F,4,High School,Married,Less than $40K,Blue,1,3216.0,1480,14178,123
Existing Customer,30,M,1,Unknown,Unknown,Less than $40K,Blue,1,3789.0,1782,15670,116
Existing Customer,31,F,1,Unknown,Divorced,Less than $40K,Blue,2,3533.0,1206,16339,120
Existing Customer,43,M,4,Uneducated,Married,$120K +,Silver,1,34516.0,1816,15226,113
Existing Customer,52,M,2,Uneducated,Single,$80K - $120K,Blue,2,27229.0,0,13264,120
Attrited Customer,52,M,2,Graduate,Divorced,$80K - $120K,Silver,4,34516.0,751,5806,40
Attrited Customer,43,F,3,Doctorate,Single,Less than $40K,Blue,1,6261.0,463,8132,64
Existing Customer,57,F,0,Uneducated,Married,Less than $40K,Blue,2,6996.0,2092,15017,120
Existing Customer,52,F,4,Graduate,Single,Less than $40K,Blue,2,4440.0,1149,14973,112
Existing Customer,55,F,1,Uneducated,Unknown,Less than $40K,Blue,1,3150.0,2222,14750,96
Existing Customer,57,F,2,Doctorate,Divorced,$40K - $60K,Blue,2,4288.0,1678,15505,113
Attrited Customer,54,M,3,Graduate,Married,$80K - $120K,Silver,2,34516.0,761,8444,68
Existing Customer,51,F,1,High School,Married,Less than $40K,Blue,1,5189.0,1171,16563,94
Attrited Customer,59,M,0,Uneducated,Single,$40K - $60K,Blue,1,14458.0,2017,8696,72
